unit,Date,Hour,Lmax,Lmin,LmaxR,LminR,Umax,Umin,period
THERMAL10,16/06/2018,7,1424.3,574.9,1769.6,527.6,1,0,54
THERMAL11,16/06/2018,7,2049.2,898.1,2311.4,716.4,1,0,54
THERMAL12,16/06/2018,7,867.3,237.9,835.9,227.6,1,0,54
THERMAL13,16/06/2018,7,433.9,318.7,478.7,297.7,1,0,54
THERMAL14,16/06/2018,7,452.8,320.3,505.0,338.3,1,0,54
THERMAL15,16/06/2018,7,492.3,287.6,493.3,315.5,1,0,54
THERMAL16,16/06/2018,7,937.6,623.9,1000.5,601.3,1,0,54
THERMAL17,16/06/2018,7,861.4,657.5,949.0,652.6,1,0,54
THERMAL18,16/06/2018,7,1410.5,1008.9,1632.3,1140.6,1,0,54
THERMAL19,16/06/2018,7,1217.3,972.2,1189.7,775.6,1,0,54
THERMAL20,16/06/2018,7,1090.2,970.1,1187.5,952.5,1,0,54
THERMAL21,16/06/2018,7,1206.2,816.8,1400.2,812.3,1,0,54
THERMAL22,16/06/2018,7,1193.6,844.8,1372.8,859.1,1,0,54
THERMAL23,16/06/2018,7,1279.3,877.7,1219.6,813.6,1,0,54
THERMAL24,16/06/2018,7,1378.0,541.2,1464.3,548.0,1,0,54
THERMAL25,16/06/2018,7,2039.8,557.4,2520.7,468.1,1,0,54
THERMAL01,16/06/2018,8,276.0,178.0,275.0,177.3,1,0,55
THERMAL02,16/06/2018,8,244.8,184.9,286.2,170.8,1,0,55
THERMAL03,16/06/2018,8,298.8,216.8,288.8,221.4,1,0,55
THERMAL04,16/06/2018,8,461.1,344.7,417.0,326.2,1,0,55
THERMAL05,16/06/2018,8,473.1,316.0,494.9,276.9,1,0,55
THERMAL06,16/06/2018,8,1417.9,1088.9,1397.1,939.2,1,0,55
THERMAL07,16/06/2018,8,1331.2,935.4,1387.4,904.9,1,0,55
THERMAL08,16/06/2018,8,1269.2,924.5,1254.7,936.2,1,0,55
THERMAL09,16/06/2018,8,1252.5,965.7,1266.4,837.5,1,0,55
THERMAL10,16/06/2018,8,1449.0,619.6,1723.2,519.5,1,0,55
THERMAL11,16/06/2018,8,1812.0,772.0,2283.9,682.7,1,0,55
THERMAL12,16/06/2018,8,744.7,261.4,918.5,207.1,1,0,55
THERMAL13,16/06/2018,8,442.6,298.3,457.3,317.3,1,0,55
THERMAL14,16/06/2018,8,452.9,286.1,519.4,290.9,1,0,55
THERMAL15,16/06/2018,8,407.0,323.3,456.9,315.3,1,0,55
THERMAL16,16/06/2018,8,984.8,663.9,911.9,629.1,1,0,55
THERMAL17,16/06/2018,8,878.8,691.7,966.9,675.3,1,0,55
THERMAL18,16/06/2018,8,1515.8,1098.4,1537.1,971.7,1,0,55
THERMAL19,16/06/2018,8,1111.2,917.0,1240.2,895.7,1,0,55
THERMAL20,16/06/2018,8,1145.9,909.6,1200.6,899.2,1,0,55
THERMAL21,16/06/2018,8,1122.8,982.5,1269.0,822.0,1,0,55
THERMAL22,16/06/2018,8,1255.9,893.6,1354.3,887.2,1,0,55
THERMAL23,16/06/2018,8,1132.0,800.0,1253.7,940.6,1,0,55
THERMAL24,16/06/2018,8,1265.0,529.0,1357.1,536.1,1,0,55
THERMAL25,16/06/2018,8,2293.1,602.5,2563.1,466.5,1,0,55
THERMAL01,16/06/2018,9,241.8,190.7,273.0,192.6,1,0,56
THERMAL02,16/06/2018,9,287.5,202.6,292.8,192.2,1,0,56
THERMAL03,16/06/2018,9,285.6,210.2,323.1,204.9,1,0,56
THERMAL04,16/06/2018,9,456.3,311.3,420.3,330.4,1,0,56
THERMAL05,16/06/2018,9,395.6,321.4,490.2,331.3,1,0,56
THERMAL06,16/06/2018,9,1562.5,1175.0,1503.1,960.4,1,0,56
THERMAL07,16/06/2018,9,1087.3,804.1,1331.6,818.5,1,0,56
THERMAL08,16/06/2018,9,1247.8,845.4,1167.6,914.4,1,0,56
THERMAL09,16/06/2018,9,1089.1,853.0,1156.0,935.0,1,0,56
THERMAL10,16/06/2018,9,1441.6,550.0,1681.8,498.6,1,0,56
THERMAL11,16/06/2018,9,2075.7,808.4,2283.4,746.7,1,0,56
THERMAL12,16/06/2018,9,792.3,249.4,808.0,193.9,1,0,56
THERMAL13,16/06/2018,9,490.4,318.2,485.2,313.8,1,0,56
THERMAL14,16/06/2018,9,425.0,338.0,445.8,290.9,1,0,56
THERMAL15,16/06/2018,9,465.4,318.9,519.4,298.2,1,0,56
THERMAL16,16/06/2018,9,839.3,639.9,969.7,692.6,1,0,56
THERMAL17,16/06/2018,9,959.3,630.8,853.7,583.3,1,0,56
THERMAL18,16/06/2018,9,1512.9,1025.3,1550.7,1077.0,1,0,56
THERMAL19,16/06/2018,9,1214.3,837.1,1353.4,887.6,1,0,56
THERMAL20,16/06/2018,9,1329.5,822.4,1289.2,835.4,1,0,56
THERMAL21,16/06/2018,9,1194.9,941.9,1256.3,777.7,1,0,56
THERMAL22,16/06/2018,9,1175.6,837.9,1375.4,776.3,1,0,56
THERMAL23,16/06/2018,9,1305.8,912.2,1287.0,898.5,1,0,56
THERMAL24,16/06/2018,9,1370.5,580.9,1577.4,545.2,1,0,56
THERMAL25,16/06/2018,9,1954.0,627.8,2505.1,462.0,1,0,56
THERMAL01,16/06/2018,10,249.4,177.0,274.3,167.8,1,0,57
THERMAL02,16/06/2018,10,258.2,202.5,266.6,158.1,1,0,57
THERMAL03,16/06/2018,10,259.7,224.6,311.9,226.6,1,0,57
THERMAL04,16/06/2018,10,464.5,323.1,457.5,286.9,1,0,57
THERMAL05,16/06/2018,10,416.4,316.5,494.6,324.6,1,0,57
THERMAL06,16/06/2018,10,1461.3,1053.4,1543.2,1017.5,1,0,57
THERMAL07,16/06/2018,10,1170.1,879.1,1360.1,934.7,1,0,57
THERMAL08,16/06/2018,10,1132.6,902.1,1134.4,898.3,1,0,57
THERMAL09,16/06/2018,10,1123.7,822.1,1333.3,919.0,1,0,57
THERMAL10,16/06/2018,10,1394.9,581.2,1563.2,542.8,1,0,57
THERMAL11,16/06/2018,10,1908.1,742.9,2232.3,779.5,1,0,57
THERMAL12,16/06/2018,10,843.5,243.1,789.8,227.9,1,0,57
THERMAL13,16/06/2018,10,410.7,308.3,466.2,299.0,1,0,57
THERMAL14,16/06/2018,10,475.4,307.5,500.3,333.1,1,0,57
THERMAL15,16/06/2018,10,458.5,318.1,429.1,320.7,1,0,57
THERMAL16,16/06/2018,10,838.5,665.4,972.2,596.5,1,0,57
THERMAL17,16/06/2018,10,980.1,659.5,923.2,661.6,1,0,57
THERMAL18,16/06/2018,10,1461.6,1028.0,1561.5,1070.1,1,0,57
THERMAL19,16/06/2018,10,1290.6,809.2,1324.4,952.7,1,0,57
THERMAL20,16/06/2018,10,1244.5,928.7,1386.9,801.9,1,0,57
THERMAL21,16/06/2018,10,1160.6,878.8,1179.3,923.7,1,0,57
THERMAL22,16/06/2018,10,1259.0,902.5,1393.8,861.8,1,0,57
THERMAL23,16/06/2018,10,1274.0,881.1,1198.9,822.5,1,0,57
THERMAL24,16/06/2018,10,1225.8,620.0,1445.0,533.5,1,0,57
THERMAL25,16/06/2018,10,1942.4,647.6,2175.1,541.7,1,0,57
THERMAL01,16/06/2018,11,274.1,187.7,266.0,176.8,1,0,58
THERMAL02,16/06/2018,11,253.3,198.5,252.0,178.8,1,0,58
THERMAL03,16/06/2018,11,306.6,207.9,323.1,197.4,1,0,58
THERMAL04,16/06/2018,11,432.8,289.4,465.5,329.4,1,0,58
THERMAL05,16/06/2018,11,422.8,294.5,419.6,295.4,1,0,58
THERMAL06,16/06/2018,11,1512.5,1161.4,1419.1,947.2,1,0,58
THERMAL07,16/06/2018,11,1146.4,810.5,1319.1,843.2,1,0,58
THERMAL08,16/06/2018,11,1113.3,978.5,1314.9,846.1,1,0,58
THERMAL09,16/06/2018,11,1296.1,883.0,1380.7,832.7,1,0,58
THERMAL10,16/06/2018,11,1356.3,513.9,1645.0,487.6,1,0,58
THERMAL11,16/06/2018,11,1867.8,802.1,1977.5,646.7,1,0,58
THERMAL12,16/06/2018,11,784.0,246.7,882.4,225.8,1,0,58
THERMAL13,16/06/2018,11,464.9,335.3,440.9,280.5,1,0,58
THERMAL14,16/06/2018,11,450.3,326.5,491.3,278.5,1,0,58
THERMAL15,16/06/2018,11,491.9,292.7,438.4,303.3,1,0,58
THERMAL16,16/06/2018,11,957.3,707.7,856.3,664.5,1,0,58
THERMAL17,16/06/2018,11,821.9,606.3,986.6,668.6,1,0,58
THERMAL18,16/06/2018,11,1427.6,1093.0,1369.1,991.5,1,0,58
THERMAL19,16/06/2018,11,1173.3,980.9,1177.2,839.6,1,0,58
THERMAL20,16/06/2018,11,1320.4,937.7,1213.5,934.7,1,0,58
THERMAL21,16/06/2018,11,1128.6,890.1,1350.6,923.8,1,0,58
THERMAL22,16/06/2018,11,1216.4,965.0,1411.8,806.7,1,0,58
THERMAL23,16/06/2018,11,1155.3,920.3,1258.2,881.4,1,0,58
THERMAL24,16/06/2018,11,1272.0,525.4,1540.0,452.6,1,0,58
THERMAL25,16/06/2018,11,2078.1,654.4,2200.9,485.3,1,0,58
THERMAL01,16/06/2018,12,287.5,197.3,270.2,185.5,1,0,59
THERMAL02,16/06/2018,12,276.2,179.0,294.9,157.8,1,0,59
THERMAL03,16/06/2018,12,257.0,196.9,290.2,221.8,1,0,59
THERMAL04,16/06/2018,12,451.5,309.1,414.6,297.5,1,0,59
THERMAL05,16/06/2018,12,462.6,328.0,462.2,304.0,1,0,59
THERMAL06,16/06/2018,12,1352.9,1055.2,1478.1,1090.8,1,0,59
THERMAL07,16/06/2018,12,1109.5,848.9,1208.6,921.4,1,0,59
THERMAL08,16/06/2018,12,1096.7,971.9,1261.6,809.3,1,0,59
THERMAL09,16/06/2018,12,1249.3,837.8,1255.7,899.9,1,0,59
THERMAL10,16/06/2018,12,1428.3,525.3,1613.6,540.7,1,0,59
THERMAL11,16/06/2018,12,1982.0,832.6,2065.2,646.1,1,0,59
THERMAL12,16/06/2018,12,812.3,233.6,934.0,216.4,1,0,59
THERMAL13,16/06/2018,12,436.1,333.7,469.2,335.4,1,0,59
THERMAL14,16/06/2018,12,437.7,348.9,478.6,290.6,1,0,59
THERMAL15,16/06/2018,12,443.6,287.4,464.1,304.4,1,0,59
THERMAL16,16/06/2018,12,933.0,668.8,921.3,685.2,1,0,59
THERMAL17,16/06/2018,12,821.6,607.6,855.7,607.4,1,0,59
THERMAL18,16/06/2018,12,1331.4,1101.4,1427.5,1079.0,1,0,59
THERMAL19,16/06/2018,12,1099.9,864.1,1208.4,854.1,1,0,59
THERMAL20,16/06/2018,12,1227.8,855.6,1295.1,919.5,1,0,59
THERMAL21,16/06/2018,12,1281.4,929.7,1395.4,909.7,1,0,59
THERMAL22,16/06/2018,12,1280.7,898.5,1328.7,796.0,1,0,59
THERMAL23,16/06/2018,12,1291.7,891.7,1220.8,887.7,1,0,59
THERMAL24,16/06/2018,12,1165.4,568.9,1461.0,489.3,1,0,59
THERMAL25,16/06/2018,12,1960.9,665.2,2375.6,486.0,1,0,59
THERMAL01,16/06/2018,13,267.7,178.4,296.3,162.4,1,0,60
THERMAL02,16/06/2018,13,246.0,199.6,283.5,171.6,1,0,60
THERMAL03,16/06/2018,13,280.0,196.3,298.2,206.0,1,0,60
THERMAL04,16/06/2018,13,470.5,342.4,420.8,305.6,1,0,60
THERMAL05,16/06/2018,13,451.8,345.9,470.0,288.1,1,0,60
THERMAL06,16/06/2018,13,1472.3,1030.0,1388.3,1124.4,1,0,60
THERMAL07,16/06/2018,13,1093.4,861.3,1305.5,841.8,1,0,60
THERMAL08,16/06/2018,13,1227.3,853.0,1155.5,943.7,1,0,60
THERMAL09,16/06/2018,13,1200.4,833.3,1373.5,797.9,1,0,60
THERMAL10,16/06/2018,13,1602.8,532.1,1511.8,507.6,1,0,60
THERMAL11,16/06/2018,13,2116.9,777.7,2210.1,640.2,1,0,60
THERMAL12,16/06/2018,13,793.2,271.4,900.0,201.0,1,0,60
THERMAL13,16/06/2018,13,471.0,321.4,504.8,286.0,1,0,60
THERMAL14,16/06/2018,13,475.5,345.7,493.5,309.7,1,0,60
THERMAL15,16/06/2018,13,428.0,311.9,495.8,307.7,1,0,60
THERMAL16,16/06/2018,13,898.4,600.2,928.2,643.4,1,0,60
THERMAL17,16/06/2018,13,947.7,663.1,874.1,678.2,1,0,60
THERMAL18,16/06/2018,13,1332.0,1154.5,1604.6,1067.0,1,0,60
THERMAL19,16/06/2018,13,1100.8,807.4,1391.1,857.0,1,0,60
THERMAL20,16/06/2018,13,1162.8,956.6,1386.2,858.4,1,0,60
THERMAL21,16/06/2018,13,1315.2,799.1,1413.2,829.2,1,0,60
THERMAL22,16/06/2018,13,1217.7,977.7,1373.1,836.3,1,0,60
THERMAL23,16/06/2018,13,1118.4,905.6,1331.4,836.9,1,0,60
THERMAL24,16/06/2018,13,1244.1,550.3,1372.6,504.4,1,0,60
THERMAL25,16/06/2018,13,2198.0,602.7,2473.4,544.7,1,0,60
THERMAL01,16/06/2018,14,257.3,191.7,292.9,175.5,1,0,61
THERMAL02,16/06/2018,14,285.5,201.8,257.1,172.3,1,0,61
THERMAL03,16/06/2018,14,266.5,194.7,282.9,192.8,1,0,61
THERMAL04,16/06/2018,14,416.7,311.9,489.0,315.0,1,0,61
THERMAL05,16/06/2018,14,402.9,323.1,452.2,285.9,1,0,61
THERMAL06,16/06/2018,14,1576.8,1158.3,1593.4,954.6,1,0,61
THERMAL07,16/06/2018,14,1298.9,836.4,1223.5,944.4,1,0,61
THERMAL08,16/06/2018,14,1230.9,948.7,1326.4,891.4,1,0,61
THERMAL09,16/06/2018,14,1180.2,881.2,1309.0,839.7,1,0,61
THERMAL10,16/06/2018,14,1386.1,537.5,1547.5,480.8,1,0,61
THERMAL11,16/06/2018,14,1895.4,814.2,1937.9,664.3,1,0,61
THERMAL12,16/06/2018,14,864.9,249.9,892.7,222.8,1,0,61
THERMAL13,16/06/2018,14,444.1,296.9,487.1,313.4,1,0,61
THERMAL14,16/06/2018,14,429.2,295.1,499.9,308.1,1,0,61
THERMAL15,16/06/2018,14,464.5,342.5,475.2,285.6,1,0,61
THERMAL16,16/06/2018,14,952.2,705.4,912.0,657.5,1,0,61
THERMAL17,16/06/2018,14,843.7,676.1,982.0,577.1,1,0,61
THERMAL18,16/06/2018,14,1416.4,1164.3,1601.6,1035.6,1,0,61
THERMAL19,16/06/2018,14,1090.8,930.7,1210.5,803.8,1,0,61
THERMAL20,16/06/2018,14,1330.9,899.8,1345.5,928.3,1,0,61
THERMAL21,16/06/2018,14,1256.3,864.5,1406.4,832.0,1,0,61
THERMAL22,16/06/2018,14,1287.5,906.8,1256.4,952.6,1,0,61
THERMAL23,16/06/2018,14,1348.4,898.8,1329.8,900.9,1,0,61
THERMAL24,16/06/2018,14,1321.8,576.3,1536.0,529.6,1,0,61
THERMAL25,16/06/2018,14,1976.7,655.9,2517.1,499.5,1,0,61
THERMAL01,16/06/2018,15,281.4,170.1,283.3,191.9,1,0,62
THERMAL02,16/06/2018,15,291.7,168.9,265.6,187.0,1,0,62
THERMAL03,16/06/2018,15,280.8,228.7,290.0,196.7,1,0,62
THERMAL04,16/06/2018,15,443.2,309.8,492.1,314.2,1,0,62
THERMAL05,16/06/2018,15,391.7,314.4,463.7,333.2,1,0,62
THERMAL06,16/06/2018,15,1551.5,1025.2,1613.3,1004.7,1,0,62
THERMAL07,16/06/2018,15,1231.2,884.1,1391.6,947.6,1,0,62
THERMAL08,16/06/2018,15,1284.4,820.2,1138.2,787.1,1,0,62
THERMAL09,16/06/2018,15,1108.5,863.3,1208.8,835.3,1,0,62
THERMAL10,16/06/2018,15,1381.6,529.5,1626.1,487.0,1,0,62
THERMAL11,16/06/2018,15,2056.1,861.4,2143.2,757.2,1,0,62
THERMAL12,16/06/2018,15,720.1,228.0,880.8,213.9,1,0,62
THERMAL13,16/06/2018,15,450.4,339.2,452.3,292.3,1,0,62
THERMAL14,16/06/2018,15,464.2,329.5,467.5,278.9,1,0,62
THERMAL15,16/06/2018,15,482.1,296.3,439.5,290.4,1,0,62
THERMAL16,16/06/2018,15,928.6,633.3,983.3,624.0,1,0,62
THERMAL17,16/06/2018,15,939.5,668.3,965.1,670.1,1,0,62
THERMAL18,16/06/2018,15,1397.6,1114.4,1654.6,1140.5,1,0,62
THERMAL19,16/06/2018,15,1099.2,982.3,1233.3,955.7,1,0,62
THERMAL20,16/06/2018,15,1186.8,942.8,1326.8,792.5,1,0,62
THERMAL21,16/06/2018,15,1360.5,921.5,1397.6,837.1,1,0,62
THERMAL22,16/06/2018,15,1174.7,865.7,1195.6,871.7,1,0,62
THERMAL23,16/06/2018,15,1322.4,976.1,1196.3,895.0,1,0,62
THERMAL24,16/06/2018,15,1317.4,624.5,1519.2,456.1,1,0,62
THERMAL25,16/06/2018,15,2010.8,637.5,2379.5,543.1,1,0,62
THERMAL01,16/06/2018,16,249.4,194.4,273.9,159.5,1,0,63
THERMAL02,16/06/2018,16,282.2,174.6,281.7,186.0,1,0,63
THERMAL03,16/06/2018,16,270.2,224.8,330.2,223.9,1,0,63
THERMAL04,16/06/2018,16,470.2,321.1,486.1,307.7,1,0,63
THERMAL05,16/06/2018,16,440.8,328.1,419.7,307.7,1,0,63
THERMAL06,16/06/2018,16,1482.3,1015.1,1422.6,960.7,1,0,63
THERMAL07,16/06/2018,16,1321.3,958.5,1225.3,830.0,1,0,63
THERMAL08,16/06/2018,16,1225.3,800.0,1243.6,820.2,1,0,63
THERMAL09,16/06/2018,16,1314.3,912.3,1200.6,925.9,1,0,63
THERMAL10,16/06/2018,16,1318.9,592.5,1609.6,463.6,1,0,63
THERMAL11,16/06/2018,16,2024.0,741.8,1937.8,712.1,1,0,63
THERMAL12,16/06/2018,16,835.9,261.6,887.4,225.8,1,0,63
THERMAL13,16/06/2018,16,449.1,291.3,463.3,286.8,1,0,63
THERMAL14,16/06/2018,16,424.6,330.6,514.9,308.9,1,0,63
THERMAL15,16/06/2018,16,483.0,318.3,510.1,323.4,1,0,63
THERMAL16,16/06/2018,16,827.5,712.5,1039.5,663.3,1,0,63
THERMAL17,16/06/2018,16,949.8,603.3,944.0,610.7,1,0,63
THERMAL18,16/06/2018,16,1521.8,960.1,1552.2,1039.0,1,0,63
THERMAL19,16/06/2018,16,1218.6,903.2,1313.1,891.8,1,0,63
THERMAL20,16/06/2018,16,1126.1,961.5,1371.1,850.4,1,0,63
THERMAL21,16/06/2018,16,1183.7,950.3,1189.8,862.1,1,0,63
THERMAL22,16/06/2018,16,1137.3,936.2,1410.7,900.2,1,0,63
THERMAL23,16/06/2018,16,1276.0,815.5,1170.0,785.1,1,0,63
THERMAL24,16/06/2018,16,1175.6,591.4,1558.6,484.4,1,0,63
THERMAL25,16/06/2018,16,2282.6,559.0,2473.8,509.5,1,0,63
THERMAL01,16/06/2018,17,280.6,173.3,271.7,175.8,1,0,64
THERMAL02,16/06/2018,17,275.5,165.3,281.9,175.1,1,0,64
THERMAL03,16/06/2018,17,257.5,231.0,291.0,197.0,1,0,64
THERMAL04,16/06/2018,17,421.1,293.2,463.6,329.4,1,0,64
THERMAL05,16/06/2018,17,426.8,293.0,416.5,326.3,1,0,64
THERMAL06,16/06/2018,17,1464.4,1173.3,1538.8,1020.3,1,0,64
THERMAL07,16/06/2018,17,1215.3,982.7,1259.5,858.4,1,0,64
THERMAL08,16/06/2018,17,1175.6,909.5,1168.9,828.3,1,0,64
THERMAL09,16/06/2018,17,1228.2,832.8,1276.0,911.4,1,0,64
THERMAL10,16/06/2018,17,1592.7,577.9,1626.8,509.2,1,0,64
THERMAL11,16/06/2018,17,1855.1,865.7,2359.1,731.9,1,0,64
THERMAL12,16/06/2018,17,836.8,238.2,887.7,216.1,1,0,64
THERMAL13,16/06/2018,17,466.9,335.2,519.9,319.8,1,0,64
THERMAL14,16/06/2018,17,495.3,332.3,522.8,328.7,1,0,64
THERMAL15,16/06/2018,17,419.9,313.0,477.3,277.3,1,0,64
THERMAL16,16/06/2018,17,925.8,704.2,883.7,601.0,1,0,64
THERMAL17,16/06/2018,17,983.2,683.1,956.4,580.2,1,0,64
THERMAL18,16/06/2018,17,1545.7,1119.1,1482.3,930.3,1,0,64
THERMAL19,16/06/2018,17,1297.9,813.6,1274.6,815.3,1,0,64
THERMAL20,16/06/2018,17,1207.1,898.4,1361.0,913.3,1,0,64
THERMAL21,16/06/2018,17,1314.2,935.2,1386.6,939.2,1,0,64
THERMAL22,16/06/2018,17,1153.9,831.9,1239.8,863.2,1,0,64
THERMAL23,16/06/2018,17,1132.5,960.8,1249.9,822.6,1,0,64
THERMAL24,16/06/2018,17,1166.1,558.6,1565.3,479.9,1,0,64
THERMAL25,16/06/2018,17,2121.9,591.0,2289.2,526.9,1,0,64
THERMAL01,16/06/2018,18,264.1,172.6,256.1,170.7,1,0,65
THERMAL02,16/06/2018,18,284.8,198.0,298.1,184.7,1,0,65
THERMAL03,16/06/2018,18,257.0,193.7,277.0,208.7,1,0,65
THERMAL04,16/06/2018,18,429.3,318.3,413.3,321.4,1,0,65
THERMAL05,16/06/2018,18,440.7,303.0,473.2,318.6,1,0,65
THERMAL06,16/06/2018,18,1419.8,1066.1,1509.4,934.7,1,0,65
THERMAL07,16/06/2018,18,1133.2,803.5,1389.3,846.8,1,0,65
THERMAL08,16/06/2018,18,1302.7,830.9,1356.0,824.2,1,0,65
THERMAL09,16/06/2018,18,1217.3,858.1,1336.4,944.8,1,0,65
THERMAL10,16/06/2018,18,1514.7,559.2,1764.8,542.3,1,0,65
THERMAL11,16/06/2018,18,1834.9,738.9,2332.2,681.2,1,0,65
THERMAL12,16/06/2018,18,723.8,274.2,842.3,212.6,1,0,65
THERMAL13,16/06/2018,18,432.3,340.2,483.1,330.6,1,0,65
THERMAL14,16/06/2018,18,456.7,339.9,467.5,305.3,1,0,65
THERMAL15,16/06/2018,18,439.4,328.0,460.5,299.5,1,0,65
THERMAL16,16/06/2018,18,922.2,634.2,897.8,661.2,1,0,65
THERMAL17,16/06/2018,18,982.3,607.6,890.7,675.3,1,0,65
THERMAL18,16/06/2018,18,1446.3,1124.4,1431.4,1033.1,1,0,65
THERMAL19,16/06/2018,18,1232.5,873.7,1324.0,798.3,1,0,65
THERMAL20,16/06/2018,18,1162.6,936.4,1292.6,919.1,1,0,65
THERMAL21,16/06/2018,18,1216.6,854.1,1223.9,854.7,1,0,65
THERMAL22,16/06/2018,18,1141.4,834.3,1269.1,933.9,1,0,65
THERMAL23,16/06/2018,18,1250.6,833.1,1314.2,907.3,1,0,65
THERMAL24,16/06/2018,18,1408.4,549.9,1454.7,485.3,1,0,65
THERMAL25,16/06/2018,18,2324.9,653.1,2302.0,525.5,1,0,65
THERMAL01,16/06/2018,19,278.3,181.7,260.6,177.7,1,0,66
THERMAL02,16/06/2018,19,267.7,194.8,295.1,190.2,1,0,66
THERMAL03,16/06/2018,19,270.5,218.2,276.7,217.8,1,0,66
THERMAL04,16/06/2018,19,451.1,298.8,467.0,287.8,1,0,66
THERMAL05,16/06/2018,19,390.3,289.1,436.1,301.4,1,0,66
THERMAL06,16/06/2018,19,1341.8,1036.6,1531.4,1060.7,1,0,66
THERMAL07,16/06/2018,19,1144.5,867.5,1381.3,878.1,1,0,66
THERMAL08,16/06/2018,19,1244.6,937.5,1254.8,943.4,1,0,66
THERMAL09,16/06/2018,19,1249.8,940.3,1201.7,906.8,1,0,66
THERMAL10,16/06/2018,19,1596.1,582.6,1503.4,536.8,1,0,66
THERMAL11,16/06/2018,19,1790.8,846.3,2098.1,727.4,1,0,66
THERMAL12,16/06/2018,19,742.2,265.2,846.5,207.2,1,0,66
THERMAL13,16/06/2018,19,479.5,304.9,440.1,292.6,1,0,66
THERMAL14,16/06/2018,19,474.0,334.1,447.2,334.6,1,0,66
THERMAL15,16/06/2018,19,473.4,288.4,436.7,279.8,1,0,66
THERMAL16,16/06/2018,19,830.5,703.3,1016.8,632.4,1,0,66
THERMAL17,16/06/2018,19,907.3,700.5,1001.1,601.6,1,0,66
THERMAL18,16/06/2018,19,1577.8,1096.9,1373.8,1085.6,1,0,66
THERMAL19,16/06/2018,19,1323.4,959.6,1341.6,860.8,1,0,66
THERMAL20,16/06/2018,19,1308.9,871.5,1259.9,877.1,1,0,66
THERMAL21,16/06/2018,19,1319.8,943.4,1181.2,936.9,1,0,66
THERMAL22,16/06/2018,19,1178.8,891.5,1392.3,882.7,1,0,66
THERMAL23,16/06/2018,19,1224.0,974.1,1383.6,788.8,1,0,66
THERMAL24,16/06/2018,19,1166.4,619.0,1309.9,455.9,1,0,66
THERMAL25,16/06/2018,19,2231.2,587.8,2268.8,497.3,1,0,66
THERMAL01,16/06/2018,20,285.6,189.1,274.0,176.6,1,0,67
THERMAL02,16/06/2018,20,240.2,183.0,253.8,189.3,1,0,67
THERMAL03,16/06/2018,20,307.6,198.5,284.4,190.9,1,0,67
THERMAL04,16/06/2018,20,397.3,338.2,455.0,299.5,1,0,67
THERMAL05,16/06/2018,20,409.0,348.2,488.1,306.6,1,0,67
THERMAL06,16/06/2018,20,1508.2,1106.6,1450.3,942.7,1,0,67
THERMAL07,16/06/2018,20,1237.1,959.1,1234.2,781.0,1,0,67
THERMAL08,16/06/2018,20,1104.5,936.0,1299.7,806.1,1,0,67
THERMAL09,16/06/2018,20,1177.1,840.6,1198.3,808.7,1,0,67
THERMAL10,16/06/2018,20,1608.2,540.8,1506.7,540.8,1,0,67
THERMAL11,16/06/2018,20,1978.3,867.9,2306.7,758.3,1,0,67
THERMAL12,16/06/2018,20,714.4,275.9,879.7,222.2,1,0,67
THERMAL13,16/06/2018,20,461.3,314.6,435.6,286.3,1,0,67
THERMAL14,16/06/2018,20,498.2,295.4,437.3,296.4,1,0,67
THERMAL15,16/06/2018,20,494.6,326.4,509.1,332.4,1,0,67
THERMAL16,16/06/2018,20,838.5,605.4,1000.0,588.0,1,0,67
THERMAL17,16/06/2018,20,916.5,673.3,1015.1,666.1,1,0,67
THERMAL18,16/06/2018,20,1333.7,1146.7,1549.1,1067.0,1,0,67
THERMAL19,16/06/2018,20,1335.2,956.3,1384.3,931.3,1,0,67
THERMAL20,16/06/2018,20,1133.8,879.6,1243.6,799.7,1,0,67
THERMAL21,16/06/2018,20,1157.6,857.4,1157.3,891.0,1,0,67
THERMAL22,16/06/2018,20,1180.5,956.9,1280.7,859.3,1,0,67
THERMAL23,16/06/2018,20,1317.5,829.3,1207.4,880.2,1,0,67
THERMAL24,16/06/2018,20,1175.0,606.6,1504.4,476.3,1,0,67
THERMAL25,16/06/2018,20,2065.2,591.6,2272.2,496.3,1,0,67
THERMAL01,16/06/2018,21,257.8,186.8,256.8,176.1,1,0,68
THERMAL02,16/06/2018,21,266.2,178.5,281.7,190.4,1,0,68
THERMAL03,16/06/2018,21,298.2,220.0,304.4,187.0,1,0,68
THERMAL04,16/06/2018,21,470.8,303.2,426.9,300.0,1,0,68
THERMAL05,16/06/2018,21,421.4,286.3,411.9,285.0,1,0,68
THERMAL06,16/06/2018,21,1313.4,1077.8,1474.3,1094.4,1,0,68
THERMAL07,16/06/2018,21,1169.3,924.3,1193.2,881.7,1,0,68
THERMAL08,16/06/2018,21,1293.3,941.3,1358.1,924.5,1,0,68
THERMAL09,16/06/2018,21,1100.8,864.4,1342.3,798.8,1,0,68
THERMAL10,16/06/2018,21,1383.7,540.4,1677.0,466.3,1,0,68
THERMAL11,16/06/2018,21,2117.5,875.1,2086.5,728.7,1,0,68
THERMAL12,16/06/2018,21,839.7,238.7,890.7,193.2,1,0,68
THERMAL13,16/06/2018,21,457.7,352.4,517.4,312.1,1,0,68
THERMAL14,16/06/2018,21,481.1,299.5,452.0,287.5,1,0,68
